,gwid,statename,from,to,group,groupid,gwgroupid,umbrella,size,status,reg_aut,N_CAT_GROUPS,N_GROUPS,power_level
265,115,Surinam,2012,2020,Creoles,1000,11501000,,0.2904,SENIOR PARTNER,False,6,7,3
266,115,Surinam,2012,2020,East Indians,3000,11503000,,0.274,JUNIOR PARTNER,False,6,7,2
267,115,Surinam,2012,2020,Maroons,6000,11506000,,0.217,POWERLESS,False,6,7,1
268,115,Surinam,2012,2020,Javanese,5000,11505000,,0.137,JUNIOR PARTNER,False,6,7,2
269,115,Surinam,2012,2020,Indigenous Peoples (Arawaks and Caribs),4000,11504000,,0.038,POWERLESS,False,6,7,1
270,115,Surinam,2012,2020,Chinese,2000,11502000,,0.015,POWERLESS,False,6,7,1
271,115,Surinam,2012,2020,UNCATEGORIZED,0,11500000,,0.02859999999999996,POWERLESS,,6,7,1
272,115,Surinam,2021,2021,Creoles,1000,11501000,,0.2904,JUNIOR PARTNER,False,6,7,2
273,115,Surinam,2021,2021,East Indians,3000,11503000,,0.274,SENIOR PARTNER,False,6,7,3
274,115,Surinam,2021,2021,Maroons,6000,11506000,,0.217,JUNIOR PARTNER,False,6,7,2
275,115,Surinam,2021,2021,Javanese,5000,11505000,,0.137,POWERLESS,False,6,7,1
276,115,Surinam,2021,2021,Indigenous Peoples (Arawaks and Caribs),4000,11504000,,0.038,POWERLESS,False,6,7,1
277,115,Surinam,2021,2021,Chinese,2000,11502000,,0.015,POWERLESS,False,6,7,1
278,115,Surinam,2021,2021,UNCATEGORIZED,0,11500000,,0.02859999999999996,POWERLESS,,6,7,1
279,130,Ecuador,1946,1979,Whites/mestizos,2000,13002000,,0.81,MONOPOLY,,4,4,5
280,130,Ecuador,1946,1979,Indigenous highland peoples (Kichwa),3000,13003000,,0.12,DISCRIMINATED,False,4,4,0
281,130,Ecuador,1946,1979,Afro-Ecuadorians,5000,13005000,,0.05,DISCRIMINATED,False,4,4,0
282,130,Ecuador,1946,1979,"Indigenous lowland peoples (Shuar, Achuar etc.)",4000,13004000,,0.02,DISCRIMINATED,False,4,4,0
283,130,Ecuador,1980,2000,Whites/mestizos,2000,13002000,,0.81,MONOPOLY,,4,4,5
284,130,Ecuador,1980,2000,Indigenous highland peoples (Kichwa),3000,13003000,,0.12,POWERLESS,False,4,4,1
285,130,Ecuador,1980,2000,Afro-Ecuadorians,5000,13005000,,0.05,POWERLESS,False,4,4,1
286,130,Ecuador,1980,2000,"Indigenous lowland peoples (Shuar, Achuar etc.)",4000,13004000,,0.02,POWERLESS,False,4,4,1
287,130,Ecuador,2001,2004,Whites/mestizos,2000,13002000,,0.81,DOMINANT,,4,4,4
288,130,Ecuador,2001,2004,Indigenous highland peoples (Kichwa),3000,13003000,,0.12,POWERLESS,True,4,4,1
289,130,Ecuador,2001,2004,Afro-Ecuadorians,5000,13005000,,0.05,POWERLESS,False,4,4,1
290,130,Ecuador,2001,2004,"Indigenous lowland peoples (Shuar, Achuar etc.)",4000,13004000,,0.02,POWERLESS,False,4,4,1
291,130,Ecuador,2005,2021,Whites/mestizos,2000,13002000,,0.81,DOMINANT,,4,4,4
292,130,Ecuador,2005,2021,Indigenous highland peoples (Kichwa),3000,13003000,,0.12,POWERLESS,True,4,4,1
293,130,Ecuador,2005,2021,Afro-Ecuadorians,5000,13005000,,0.05,POWERLESS,False,4,4,1
294,130,Ecuador,2005,2021,"Indigenous lowland peoples (Shuar, Achuar etc.)",4000,13004000,,0.02,POWERLESS,True,4,4,1
295,135,Peru,1946,1967,Whites/mestizos,2000,13502000,,0.52,MONOPOLY,,4,5,5
296,135,Peru,1946,1967,Indigenous peoples of the Andes,1000,13501000,,0.361,DISCRIMINATED,False,4,5,0
297,135,Peru,1946,1967,Afroperuvians,4000,13504000,,0.05,DISCRIMINATED,False,4,5,0
298,135,Peru,1946,1967,Indigenous peoples of the Amazon,5000,13505000,,0.012,DISCRIMINATED,False,4,5,0
299,135,Peru,1946,1967,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
300,135,Peru,1968,1979,Whites/mestizos,2000,13502000,,0.52,DOMINANT,,4,5,4
301,135,Peru,1968,1979,Indigenous peoples of the Andes,1000,13501000,,0.361,POWERLESS,False,4,5,1
302,135,Peru,1968,1979,Afroperuvians,4000,13504000,,0.05,IRRELEVANT,,4,5,1
303,135,Peru,1968,1979,Indigenous peoples of the Amazon,5000,13505000,,0.012,POWERLESS,False,4,5,1
304,135,Peru,1968,1979,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
305,135,Peru,1980,2002,Whites/mestizos,2000,13502000,,0.52,DOMINANT,,4,5,4
306,135,Peru,1980,2002,Indigenous peoples of the Andes,1000,13501000,,0.361,POWERLESS,False,4,5,1
307,135,Peru,1980,2002,Afroperuvians,4000,13504000,,0.05,POWERLESS,False,4,5,1
308,135,Peru,1980,2002,Indigenous peoples of the Amazon,5000,13505000,,0.012,POWERLESS,True,4,5,1
309,135,Peru,1980,2002,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
310,135,Peru,2003,2010,Whites/mestizos,2000,13502000,,0.52,DOMINANT,,4,5,4
311,135,Peru,2003,2010,Indigenous peoples of the Andes,1000,13501000,,0.361,POWERLESS,True,4,5,1
312,135,Peru,2003,2010,Afroperuvians,4000,13504000,,0.05,POWERLESS,False,4,5,1
313,135,Peru,2003,2010,Indigenous peoples of the Amazon,5000,13505000,,0.012,POWERLESS,True,4,5,1
314,135,Peru,2003,2010,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
315,135,Peru,2011,2014,Whites/mestizos,2000,13502000,,0.52,DOMINANT,,4,5,4
316,135,Peru,2011,2014,Indigenous peoples of the Andes,1000,13501000,,0.361,POWERLESS,False,4,5,1
317,135,Peru,2011,2014,Afroperuvians,4000,13504000,,0.05,POWERLESS,False,4,5,1
318,135,Peru,2011,2014,Indigenous peoples of the Amazon,5000,13505000,,0.012,POWERLESS,True,4,5,1
319,135,Peru,2011,2014,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
320,135,Peru,2015,2017,Whites/mestizos,2000,13502000,,0.52,DOMINANT,,4,5,4
321,135,Peru,2015,2017,Indigenous peoples of the Andes,1000,13501000,,0.361,POWERLESS,True,4,5,1
322,135,Peru,2015,2017,Afroperuvians,4000,13504000,,0.05,POWERLESS,False,4,5,1
323,135,Peru,2015,2017,Indigenous peoples of the Amazon,5000,13505000,,0.012,POWERLESS,True,4,5,1
324,135,Peru,2015,2017,UNCATEGORIZED,0,13500000,,0.05699999999999994,POWERLESS,,4,5,1
325,135,Peru,2018,2021,Whites/mestizos,2000,13502000,,0.661,DOMINANT,,4,5,4
326,135,Peru,2018,2021,Indigenous peoples of the Andes,1000,13501000,,0.247,POWERLESS,True,4,5,1
327,135,Peru,2018,2021,Afroperuvians,4000,13504000,,0.036,POWERLESS,False,4,5,1
328,135,Peru,2018,2021,Indigenous peoples of the Amazon,5000,13505000,,0.008,POWERLESS,True,4,5,1
329,135,Peru,2018,2021,UNCATEGORIZED,0,13500000,,0.04799999999999993,POWERLESS,,4,5,1
330,140,Brazil,1946,1977,Whites,1000,14001000,,0.54,IRRELEVANT,,1,2,1
331,140,Brazil,1946,1977,UNCATEGORIZED,0,14000000,,0.45999999999999996,POWERLESS,,1,2,1
332,140,Brazil,1978,2002,Whites,1000,14001000,,0.54,DOMINANT,,3,3,4
333,140,Brazil,1978,2002,Afrobrazilians,2000,14002000,,0.45,POWERLESS,False,3,3,1
334,140,Brazil,1978,2002,Indigenous peoples,3000,14003000,,0.004,POWERLESS,False,3,3,1
335,140,Brazil,2003,2010,Whites,1000,14001000,,0.54,SENIOR PARTNER,False,3,3,3
336,140,Brazil,2003,2010,Afrobrazilians,2000,14002000,,0.45,JUNIOR PARTNER,False,3,3,2
337,140,Brazil,2003,2010,Indigenous peoples,3000,14003000,,0.004,POWERLESS,False,3,3,1
338,140,Brazil,2011,2018,Afrobrazilians,2000,14002000,,0.507,POWERLESS,False,3,4,1
339,140,Brazil,2011,2018,Whites,1000,14001000,,0.477,DOMINANT,,3,4,4
340,140,Brazil,2011,2018,Indigenous peoples,3000,14003000,,0.004,POWERLESS,False,3,4,1
341,140,Brazil,2011,2018,UNCATEGORIZED,0,14000000,,0.01200000000000001,POWERLESS,,3,4,1
342,140,Brazil,2019,2021,Afrobrazilians,2000,14002000,,0.507,POWERLESS,False,3,4,1
343,140,Brazil,2019,2021,Whites,1000,14001000,,0.477,MONOPOLY,,3,4,5
344,140,Brazil,2019,2021,Indigenous peoples,3000,14003000,,0.004,POWERLESS,False,3,4,1
345,140,Brazil,2019,2021,UNCATEGORIZED,0,14000000,,0.01200000000000001,POWERLESS,,3,4,1
346,145,Bolivia,1946,1952,Whites/mestizos,4000,14504000,,0.41,MONOPOLY,,4,4,5
347,145,Bolivia,1946,1952,Quechua,3000,14503000,,0.31,DISCRIMINATED,False,4,4,0
348,145,Bolivia,1946,1952,Aymara,5000,14505000,,0.25,DISCRIMINATED,False,4,4,0
349,145,Bolivia,1946,1952,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,DISCRIMINATED,False,4,4,0
350,145,Bolivia,1953,1981,Whites/mestizos,4000,14504000,,0.41,DOMINANT,,4,4,4
351,145,Bolivia,1953,1981,Quechua,3000,14503000,,0.31,POWERLESS,False,4,4,1
352,145,Bolivia,1953,1981,Aymara,5000,14505000,,0.25,POWERLESS,False,4,4,1
353,145,Bolivia,1953,1981,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,IRRELEVANT,,4,4,1
354,145,Bolivia,1982,1992,Whites/mestizos,4000,14504000,,0.41,DOMINANT,,4,4,4
355,145,Bolivia,1982,1992,Quechua,3000,14503000,,0.31,POWERLESS,False,4,4,1
356,145,Bolivia,1982,1992,Aymara,5000,14505000,,0.25,POWERLESS,False,4,4,1
357,145,Bolivia,1982,1992,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
358,145,Bolivia,1993,1993,Whites/mestizos,4000,14504000,,0.41,SENIOR PARTNER,False,4,4,3
359,145,Bolivia,1993,1993,Quechua,3000,14503000,,0.31,POWERLESS,False,4,4,1
360,145,Bolivia,1993,1993,Aymara,5000,14505000,,0.25,JUNIOR PARTNER,False,4,4,2
361,145,Bolivia,1993,1993,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
362,145,Bolivia,1994,1997,Whites/mestizos,4000,14504000,,0.41,SENIOR PARTNER,True,4,4,3
363,145,Bolivia,1994,1997,Quechua,3000,14503000,,0.31,POWERLESS,True,4,4,1
364,145,Bolivia,1994,1997,Aymara,5000,14505000,,0.25,JUNIOR PARTNER,True,4,4,2
365,145,Bolivia,1994,1997,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
366,145,Bolivia,1998,2005,Whites/mestizos,4000,14504000,,0.41,DOMINANT,,4,4,4
367,145,Bolivia,1998,2005,Quechua,3000,14503000,,0.31,POWERLESS,True,4,4,1
368,145,Bolivia,1998,2005,Aymara,5000,14505000,,0.25,POWERLESS,True,4,4,1
369,145,Bolivia,1998,2005,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
370,145,Bolivia,2006,2019,Whites/mestizos,4000,14504000,,0.41,JUNIOR PARTNER,True,4,4,2
371,145,Bolivia,2006,2019,Quechua,3000,14503000,,0.31,JUNIOR PARTNER,True,4,4,2
372,145,Bolivia,2006,2019,Aymara,5000,14505000,,0.25,SENIOR PARTNER,True,4,4,3
373,145,Bolivia,2006,2019,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
374,145,Bolivia,2020,2020,Whites/mestizos,4000,14504000,,0.41,DOMINANT,,4,4,4
375,145,Bolivia,2020,2020,Quechua,3000,14503000,,0.31,POWERLESS,True,4,4,1
376,145,Bolivia,2020,2020,Aymara,5000,14505000,,0.25,POWERLESS,True,4,4,1
377,145,Bolivia,2020,2020,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
378,145,Bolivia,2021,2021,Whites/mestizos,4000,14504000,,0.41,SENIOR PARTNER,True,4,4,3
379,145,Bolivia,2021,2021,Quechua,3000,14503000,,0.31,JUNIOR PARTNER,True,4,4,2
380,145,Bolivia,2021,2021,Aymara,5000,14505000,,0.25,JUNIOR PARTNER,True,4,4,2
381,145,Bolivia,2021,2021,Guaraní and other eastern indigenous groups,6000,14506000,,0.03,POWERLESS,False,4,4,1
382,150,Paraguay,1946,1992,Whites/mestizos,1000,15001000,,0.945,MONOPOLY,,2,3,5
383,150,Paraguay,1946,1992,Tupi-Guaraní and other indigenous groups,5000,15005000,,0.02,DISCRIMINATED,False,2,3,0
384,150,Paraguay,1946,1992,UNCATEGORIZED,0,15000000,,0.03500000000000003,POWERLESS,,2,3,1
385,150,Paraguay,1993,2021,Whites/mestizos,1000,15001000,,0.945,MONOPOLY,,2,3,5
386,150,Paraguay,1993,2021,Tupi-Guaraní and other indigenous groups,5000,15005000,,0.02,POWERLESS,False,2,3,1
387,150,Paraguay,1993,2021,UNCATEGORIZED,0,15000000,,0.03500000000000003,POWERLESS,,2,3,1
388,155,Chile,1946,1952,Whites/mestizos,1000,15501000,,0.91,MONOPOLY,,3,4,5
389,155,Chile,1946,1952,Mapuche,2000,15502000,,0.075,POWERLESS,False,3,4,1
390,155,Chile,1946,1952,Rapa Nui,4000,15504000,,0.0003,DISCRIMINATED,False,3,4,0
391,155,Chile,1946,1952,UNCATEGORIZED,0,15500000,,0.014700000000000046,POWERLESS,,3,4,1
392,155,Chile,1953,1958,Whites/mestizos,1000,15501000,,0.91,DOMINANT,,3,4,4
393,155,Chile,1953,1958,Mapuche,2000,15502000,,0.075,POWERLESS,False,3,4,1
394,155,Chile,1953,1958,Rapa Nui,4000,15504000,,0.0003,DISCRIMINATED,False,3,4,0
395,155,Chile,1953,1958,UNCATEGORIZED,0,15500000,,0.014700000000000046,POWERLESS,,3,4,1
396,155,Chile,1959,1966,Whites/mestizos,1000,15501000,,0.91,MONOPOLY,,3,4,5
397,155,Chile,1959,1966,Mapuche,2000,15502000,,0.075,POWERLESS,False,3,4,1
398,155,Chile,1959,1966,Rapa Nui,4000,15504000,,0.0003,DISCRIMINATED,False,3,4,0
399,155,Chile,1959,1966,UNCATEGORIZED,0,15500000,,0.014700000000000046,POWERLESS,,3,4,1
400,155,Chile,1967,1973,Whites/mestizos,1000,15501000,,0.91,MONOPOLY,,3,4,5
401,155,Chile,1967,1973,Mapuche,2000,15502000,,0.075,POWERLESS,False,3,4,1
402,155,Chile,1967,1973,Rapa Nui,4000,15504000,,0.0003,IRRELEVANT,,3,4,1
403,155,Chile,1967,1973,UNCATEGORIZED,0,15500000,,0.014700000000000046,POWERLESS,,3,4,1
404,155,Chile,1974,1990,Whites/mestizos,1000,15501000,,0.91,MONOPOLY,,3,4,5
405,155,Chile,1974,1990,Mapuche,2000,15502000,,0.075,DISCRIMINATED,False,3,4,0
406,155,Chile,1974,1990,Rapa Nui,4000,15504000,,0.0003,IRRELEVANT,,3,4,1
407,155,Chile,1974,1990,UNCATEGORIZED,0,15500000,,0.014700000000000046,POWERLESS,,3,4,1
408,155,Chile,1991,2018,Whites/mestizos,1000,15501000,,0.91,MONOPOLY,,3,3,5
409,155,Chile,1991,2018,Mapuche,2000,15502000,,0.075,POWERLESS,False,3,3,1
410,155,Chile,1991,2018,Other indigenous groups,3000,15503000,,0.015,POWERLESS,False,3,3,1
411,155,Chile,2019,2021,Whites/mestizos,1000,15501000,,0.872,MONOPOLY,,3,3,5
412,155,Chile,2019,2021,Mapuche,2000,15502000,,0.099,DISCRIMINATED,False,3,3,0
413,155,Chile,2019,2021,Other indigenous groups,3000,15503000,,0.029,POWERLESS,False,3,3,1
414,160,Argentina,1946,1975,Whites/mestizos,1000,16001000,,0.97,MONOPOLY,,2,3,5
415,160,Argentina,1946,1975,Indigenous peoples,2000,16002000,,0.015,POWERLESS,False,2,3,1
416,160,Argentina,1946,1975,UNCATEGORIZED,0,16000000,,0.015000000000000013,POWERLESS,,2,3,1
417,160,Argentina,1976,1983,Whites/mestizos,1000,16001000,,0.97,MONOPOLY,,2,3,5
418,160,Argentina,1976,1983,Indigenous peoples,2000,16002000,,0.015,DISCRIMINATED,False,2,3,0
419,160,Argentina,1976,1983,UNCATEGORIZED,0,16000000,,0.015000000000000013,POWERLESS,,2,3,1
420,160,Argentina,1984,2021,Whites/mestizos,1000,16001000,,0.97,MONOPOLY,,2,3,5
421,160,Argentina,1984,2021,Indigenous peoples,2000,16002000,,0.015,POWERLESS,False,2,3,1
422,160,Argentina,1984,2021,UNCATEGORIZED,0,16000000,,0.015000000000000013,POWERLESS,,2,3,1
423,165,Uruguay,1946,1988,Whites/mestizos,1000,16501000,,0.908,IRRELEVANT,,1,2,1
424,165,Uruguay,1946,1988,UNCATEGORIZED,0,16500000,,0.09199999999999997,POWERLESS,,1,2,1
425,165,Uruguay,1989,2021,Whites/mestizos,1000,16501000,,0.908,MONOPOLY,,2,3,5
426,165,Uruguay,1989,2021,Afro-Uruguayans,2000,16502000,,0.078,POWERLESS,False,2,3,1
427,165,Uruguay,1989,2021,UNCATEGORIZED,0,16500000,,0.014000000000000012,POWERLESS,,2,3,1
428,200,United Kingdom,1946,1963,English,1000,20001000,,0.815,SENIOR PARTNER,False,4,5,3
429,200,United Kingdom,1946,1963,Scots,2000,20002000,,0.095,JUNIOR PARTNER,False,4,5,2
430,200,United Kingdom,1946,1963,Catholics In N. Ireland,6000,20006000,,0.012,DISCRIMINATED,False,4,5,0
431,200,United Kingdom,1946,1963,Protestants In N. Ireland,7000,20007000,,0.01,POWERLESS,True,4,5,1
432,200,United Kingdom,1946,1963,UNCATEGORIZED,0,20000000,,0.06800000000000006,POWERLESS,,4,5,1
433,200,United Kingdom,1964,1971,English,1000,20001000,,0.815,SENIOR PARTNER,False,5,6,3
434,200,United Kingdom,1964,1971,Scots,2000,20002000,,0.095,JUNIOR PARTNER,False,5,6,2
435,200,United Kingdom,1964,1971,Welsh,5000,20005000,,0.019,JUNIOR PARTNER,False,5,6,2
436,200,United Kingdom,1964,1971,Catholics In N. Ireland,6000,20006000,,0.012,DISCRIMINATED,False,5,6,0
437,200,United Kingdom,1964,1971,Protestants In N. Ireland,7000,20007000,,0.01,POWERLESS,True,5,6,1
438,200,United Kingdom,1964,1971,UNCATEGORIZED,0,20000000,,0.049000000000000044,POWERLESS,,5,6,1
439,200,United Kingdom,1972,1998,English,1000,20001000,,0.815,SENIOR PARTNER,False,7,7,3
440,200,United Kingdom,1972,1998,Scots,2000,20002000,,0.095,JUNIOR PARTNER,False,7,7,2
441,200,United Kingdom,1972,1998,Asians,3000,20003000,,0.028,POWERLESS,False,7,7,1
442,200,United Kingdom,1972,1998,Afro-Caribbeans,4000,20004000,,0.02,POWERLESS,False,7,7,1
443,200,United Kingdom,1972,1998,Welsh,5000,20005000,,0.019,JUNIOR PARTNER,False,7,7,2
444,200,United Kingdom,1972,1998,Catholics In N. Ireland,6000,20006000,,0.012,POWERLESS,False,7,7,1
445,200,United Kingdom,1972,1998,Protestants In N. Ireland,7000,20007000,,0.01,POWERLESS,False,7,7,1
446,200,United Kingdom,1999,2017,English,1000,20001000,,0.815,SENIOR PARTNER,False,7,7,3
447,200,United Kingdom,1999,2017,Scots,2000,20002000,,0.095,JUNIOR PARTNER,True,7,7,2
448,200,United Kingdom,1999,2017,Asians,3000,20003000,,0.028,POWERLESS,False,7,7,1
449,200,United Kingdom,1999,2017,Afro-Caribbeans,4000,20004000,,0.02,POWERLESS,False,7,7,1
450,200,United Kingdom,1999,2017,Welsh,5000,20005000,,0.019,JUNIOR PARTNER,True,7,7,2
451,200,United Kingdom,1999,2017,Catholics In N. Ireland,6000,20006000,,0.012,POWERLESS,True,7,7,1
452,200,United Kingdom,1999,2017,Protestants In N. Ireland,7000,20007000,,0.01,POWERLESS,True,7,7,1
453,200,United Kingdom,2018,2019,English,1000,20001000,,0.815,SENIOR PARTNER,False,7,7,3
454,200,United Kingdom,2018,2019,Scots,2000,20002000,,0.095,JUNIOR PARTNER,True,7,7,2
455,200,United Kingdom,2018,2019,Asians,3000,20003000,,0.028,POWERLESS,False,7,7,1
456,200,United Kingdom,2018,2019,Afro-Caribbeans,4000,20004000,,0.02,POWERLESS,False,7,7,1
457,200,United Kingdom,2018,2019,Welsh,5000,20005000,,0.019,JUNIOR PARTNER,True,7,7,2
458,200,United Kingdom,2018,2019,Catholics In N. Ireland,6000,20006000,,0.012,POWERLESS,True,7,7,1
459,200,United Kingdom,2018,2019,Protestants In N. Ireland,7000,20007000,,0.01,JUNIOR PARTNER,True,7,7,2
460,200,United Kingdom,2020,2021,English,1000,20001000,,0.815,DOMINANT,False,7,7,4
461,200,United Kingdom,2020,2021,Scots,2000,20002000,,0.095,POWERLESS,True,7,7,1
462,200,United Kingdom,2020,2021,Asians,3000,20003000,,0.028,POWERLESS,False,7,7,1
463,200,United Kingdom,2020,2021,Afro-Caribbeans,4000,20004000,,0.02,POWERLESS,False,7,7,1
464,200,United Kingdom,2020,2021,Welsh,5000,20005000,,0.019,POWERLESS,True,7,7,1
465,200,United Kingdom,2020,2021,Catholics In N. Ireland,6000,20006000,,0.012,POWERLESS,True,7,7,1
466,200,United Kingdom,2020,2021,Protestants In N. Ireland,7000,20007000,,0.01,POWERLESS,True,7,7,1
467,205,Ireland,1946,2021,Irish,1000,20501000,,1.0,IRRELEVANT,,1,1,1
468,210,Netherlands,1946,2017,Dutch,1000,21001000,,0.95,IRRELEVANT,,1,2,1
469,210,Netherlands,1946,2017,UNCATEGORIZED,0,21000000,,0.050000000000000044,POWERLESS,,1,2,1
470,210,Netherlands,2018,2021,Dutch,1000,21001000,,0.95,MONOPOLY,False,2,2,5
471,210,Netherlands,2018,2021,Muslims,2000,21002000,,0.05,POWERLESS,False,2,2,1
472,211,Belgium,1946,1969,Flemings,1000,21101000,,0.59,JUNIOR PARTNER,False,2,3,2
473,211,Belgium,1946,1969,Walloon,2000,21102000,,0.4,SENIOR PARTNER,False,2,3,3
474,211,Belgium,1946,1969,UNCATEGORIZED,0,21100000,,0.010000000000000009,POWERLESS,,2,3,1
475,211,Belgium,1970,1972,Flemings,1000,21101000,,0.59,SENIOR PARTNER,False,2,3,3
476,211,Belgium,1970,1972,Walloon,2000,21102000,,0.4,SENIOR PARTNER,False,2,3,3
477,211,Belgium,1970,1972,UNCATEGORIZED,0,21100000,,0.010000000000000009,POWERLESS,,2,3,1
478,211,Belgium,1973,1980,Flemings,1000,21101000,,0.59,SENIOR PARTNER,False,3,3,3
479,211,Belgium,1973,1980,Walloon,2000,21102000,,0.4,SENIOR PARTNER,False,3,3,3
480,211,Belgium,1973,1980,Germans,3000,21103000,,0.01,POWERLESS,True,3,3,1
481,211,Belgium,1981,2021,Flemings,1000,21101000,,0.59,SENIOR PARTNER,True,3,3,3
482,211,Belgium,1981,2021,Walloon,2000,21102000,,0.4,SENIOR PARTNER,True,3,3,3
483,211,Belgium,1981,2021,Germans,3000,21103000,,0.01,POWERLESS,False,3,3,1
484,212,Luxembourg,1946,2021,Luxembourgers,1000,21201000,,0.533,IRRELEVANT,,1,2,1
485,212,Luxembourg,1946,2021,UNCATEGORIZED,0,21200000,,0.46699999999999997,POWERLESS,,1,2,1
486,220,France,1946,1961,French,1000,22001000,,0.976,MONOPOLY,,3,4,5
487,220,France,1946,1961,Roma,4000,22004000,,0.006,DISCRIMINATED,False,3,4,0
488,220,France,1946,1961,Basques,2000,22002000,,0.004,POWERLESS,False,3,4,1
489,220,France,1946,1961,UNCATEGORIZED,0,22000000,,0.014000000000000012,POWERLESS,,3,4,1
490,220,France,1962,1991,French,1000,22001000,,0.976,MONOPOLY,,4,5,5
491,220,France,1962,1991,Roma,4000,22004000,,0.006,DISCRIMINATED,False,4,5,0
492,220,France,1962,1991,Basques,2000,22002000,,0.004,POWERLESS,False,4,5,1
493,220,France,1962,1991,Corsicans,3000,22003000,,0.004,POWERLESS,False,4,5,1
494,220,France,1962,1991,UNCATEGORIZED,0,22000000,,0.010000000000000009,POWERLESS,,4,5,1
495,220,France,1992,2021,French,1000,22001000,,0.976,MONOPOLY,,4,5,5
496,220,France,1992,2021,Roma,4000,22004000,,0.006,DISCRIMINATED,False,4,5,0
497,220,France,1992,2021,Basques,2000,22002000,,0.004,POWERLESS,False,4,5,1
498,220,France,1992,2021,Corsicans,3000,22003000,,0.004,POWERLESS,True,4,5,1
499,220,France,1992,2021,UNCATEGORIZED,0,22000000,,0.010000000000000009,POWERLESS,,4,5,1
500,225,Switzerland,1946,2021,Swiss Germans,1000,22501000,,0.63,SENIOR PARTNER,True,3,4,3
501,225,Switzerland,1946,2021,Swiss French,2000,22502000,,0.227,JUNIOR PARTNER,True,3,4,2
502,225,Switzerland,1946,2021,Swiss Italians,3000,22503000,,0.081,JUNIOR PARTNER,True,3,4,2
503,225,Switzerland,1946,2021,UNCATEGORIZED,0,22500000,,0.062000000000000055,POWERLESS,,3,4,1
504,230,Spain,1946,1976,Spanish,1000,23001000,,0.68,MONOPOLY,,5,6,5
505,230,Spain,1946,1976,Catalans,2000,23002000,,0.169,DISCRIMINATED,False,5,6,0
506,230,Spain,1946,1976,Galicians,3000,23003000,,0.06,DISCRIMINATED,False,5,6,0
507,230,Spain,1946,1976,Basques,4000,23004000,,0.054,DISCRIMINATED,False,5,6,0
508,230,Spain,1946,1976,Roma,5000,23005000,,0.019,DISCRIMINATED,False,5,6,0
509,230,Spain,1946,1976,UNCATEGORIZED,0,23000000,,0.017999999999999905,POWERLESS,,5,6,1
510,230,Spain,1977,1979,Spanish,1000,23001000,,0.68,DOMINANT,,5,6,4
511,230,Spain,1977,1979,Catalans,2000,23002000,,0.169,POWERLESS,False,5,6,1
512,230,Spain,1977,1979,Galicians,3000,23003000,,0.06,POWERLESS,False,5,6,1
513,230,Spain,1977,1979,Basques,4000,23004000,,0.054,POWERLESS,False,5,6,1
514,230,Spain,1977,1979,Roma,5000,23005000,,0.019,POWERLESS,False,5,6,1
515,230,Spain,1977,1979,UNCATEGORIZED,0,23000000,,0.017999999999999905,POWERLESS,,5,6,1
516,230,Spain,1980,1981,Spanish,1000,23001000,,0.68,DOMINANT,,5,6,4
517,230,Spain,1980,1981,Catalans,2000,23002000,,0.169,POWERLESS,True,5,6,1
518,230,Spain,1980,1981,Galicians,3000,23003000,,0.06,POWERLESS,False,5,6,1
519,230,Spain,1980,1981,Basques,4000,23004000,,0.054,POWERLESS,True,5,6,1
520,230,Spain,1980,1981,Roma,5000,23005000,,0.019,POWERLESS,False,5,6,1
521,230,Spain,1980,1981,UNCATEGORIZED,0,23000000,,0.017999999999999905,POWERLESS,,5,6,1
522,230,Spain,1982,2021,Spanish,1000,23001000,,0.68,DOMINANT,,5,6,4
523,230,Spain,1982,2021,Catalans,2000,23002000,,0.169,POWERLESS,True,5,6,1
524,230,Spain,1982,2021,Galicians,3000,23003000,,0.06,POWERLESS,True,5,6,1
525,230,Spain,1982,2021,Basques,4000,23004000,,0.054,POWERLESS,True,5,6,1
526,230,Spain,1982,2021,Roma,5000,23005000,,0.019,POWERLESS,False,5,6,1
527,230,Spain,1982,2021,UNCATEGORIZED,0,23000000,,0.017999999999999905,POWERLESS,,5,6,1
